Date,Temperature,Humidity,Wind Speed,Pressure,Solar Radiation,Rainfall
2023-04-12 00:00:00,21.68,56.83,8.48,1009.5,12.74,0.07
2023-04-12 01:00:00,27.07,51.26,4.35,1008.64,254.9,0.0
2023-04-12 02:00:00,28.39,60.82,4.47,1020.03,455.99,0.27
2023-04-12 03:00:00,28.16,58.66,5.46,1016.56,586.31,0.03
2023-04-12 04:00:00,31.32,58.47,5.93,1012.37,581.19,0.15
2023-04-12 05:00:00,28.91,46.92,5.46,1021.54,780.13,0.0
2023-04-12 07:00:00,27.53,54.83,5.63,1011.85,718.4,0.09
2023-04-12 08:00:00,29.03,54.08,4.25,1010.95,603.34,0.2
2023-04-12 09:00:00,27.93,52.95,3.84,1011.19,588.77,0.02
2023-04-12 10:00:00,27.69,54.42,5.06,1008.24,337.54,0.06
2023-04-12 11:00:00,25.3,61.6,3.08,1021.67,310.13,0.02
2023-04-12 12:00:00,24.48,48.2,2.73,1007.97,13.16,0.21
2023-04-12 13:00:00,25.1,66.34,0.23,1017.34,67.58,0.02
2023-04-12 15:00:00,18.0,60.79,6.11,1011.48,37.58,0.03
2023-04-12 16:00:00,23.91,62.58,4.77,1022.05,2.66,0.0
2023-04-12 17:00:00,22.68,51.4,3.67,1005.2,50.28,0.11
2023-04-12 18:00:00,17.16,58.1,0.75,1012.6,0.0,0.03
2023-04-12 19:00:00,21.29,58.75,3.54,1010.55,44.41,0.01
2023-04-12 20:00:00,19.41,67.12,6.43,1017.8,33.44,0.08
2023-04-12 21:00:00,21.74,58.9,6.88,1014.77,0.0,0.44
2023-04-12 22:00:00,22.83,60.83,6.28,1004.36,0.0,0.03
2023-04-12 23:00:00,22.98,55.56,5.32,1019.2,0.0,0.31
2023-04-13 00:00:00,23.13,60.87,7.61,1015.43,14.14,0.11
2023-04-13 01:00:00,24.61,66.08,4.34,1007.82,267.76,0.32
2023-04-13 02:00:00,25.36,62.3,7.17,1011.25,373.29,0.41
2023-04-13 03:00:00,26.57,56.31,4.23,1006.5,480.6,1.23
2023-04-13 04:00:00,28.89,58.93,3.24,1012.15,817.05,0.01
2023-04-13 05:00:00,28.09,58.84,2.99,1013.75,806.32,0.32
2023-04-13 06:00:00,31.06,57.0,2.87,1011.33,780.44,0.01
2023-04-13 07:00:00,32.5,59.31,6.32,1010.75,832.18,0.08
2023-04-13 08:00:00,27.86,61.59,3.51,1004.94,739.51,0.21
2023-04-13 09:00:00,28.71,55.01,2.93,1014.69,590.3,0.12
2023-04-13 10:00:00,28.19,59.11,6.43,1003.38,376.15,0.17
2023-04-13 11:00:00,26.93,54.62,5.66,1013.16,240.42,0.68
2023-04-13 12:00:00,24.85,52.96,6.93,1004.0,54.48,0.34
2023-04-13 14:00:00,23.16,58.04,3.49,1012.97,11.22,0.18
2023-04-13 15:00:00,18.68,52.35,5.15,1015.02,14.91,0.0
2023-04-13 16:00:00,22.1,63.25,5.25,1017.31,13.3,0.12
2023-04-13 17:00:00,21.64,45.34,3.16,1018.24,2.31,0.19
2023-04-13 18:00:00,18.17,74.49,2.79,1004.95,59.3,0.25
2023-04-13 19:00:00,19.94,67.54,3.64,1012.71,0.0,0.46
2023-04-13 20:00:00,21.73,57.83,9.07,1023.05,0.0,0.07
2023-04-13 21:00:00,20.74,59.68,4.17,1013.6,15.78,0.46
2023-04-13 22:00:00,24.34,59.34,7.47,1008.84,0.0,0.22
2023-04-13 23:00:00,28.13,52.99,4.06,1012.6,0.0,0.02
2023-04-14 00:00:00,23.07,59.43,6.78,1011.08,10.71,0.1
2023-04-14 01:00:00,23.17,57.69,6.8,1007.12,218.33,0.13
2023-04-14 02:00:00,27.75,55.65,6.91,1017.35,381.74,0.0
2023-04-14 03:00:00,29.62,56.1,5.78,1015.92,559.07,0.02
2023-04-14 04:00:00,28.51,49.18,7.75,1006.33,533.83,0.16
2023-04-14 05:00:00,32.38,54.01,5.76,1012.53,833.16,0.03
2023-04-14 06:00:00,26.96,57.34,8.43,1010.17,845.05,0.49
2023-04-14 07:00:00,30.86,55.22,1.76,1004.99,705.85,0.4
2023-04-14 08:00:00,27.76,55.04,5.7,1005.93,659.05,0.13
2023-04-14 09:00:00,31.61,59.88,5.57,1006.67,638.11,0.01
2023-04-14 10:00:00,31.13,52.67,3.13,1012.71,342.26,0.0
2023-04-14 11:00:00,18.93,56.48,5.37,1010.71,230.98,0.18
2023-04-14 12:00:00,23.54,64.72,2.02,1008.2,0.0,0.44
2023-04-14 13:00:00,25.07,57.07,3.69,1011.04,20.51,0.01
2023-04-14 14:00:00,21.37,60.39,1.0,1016.74,2.51,0.24
2023-04-14 15:00:00,21.01,59.01,8.12,1014.78,0.0,0.17
2023-04-14 16:00:00,20.36,66.01,4.54,1018.01,19.43,0.04
2023-04-14 17:00:00,15.97,60.73,9.33,1011.86,0.0,0.03
2023-04-14 18:00:00,19.61,66.61,6.61,1021.01,0.0,0.24
2023-04-14 19:00:00,18.43,60.27,5.9,1014.74,0.0,0.08
2023-04-14 20:00:00,19.32,56.04,3.83,1010.56,0.0,1.94
2023-04-14 21:00:00,23.99,61.4,2.91,1013.46,0.0,0.45
2023-04-14 22:00:00,19.63,58.66,6.05,1006.76,18.47,0.0
2023-04-14 23:00:00,24.97,60.62,4.86,1011.47,0.0,0.21
2023-04-15 00:00:00,24.02,44.34,2.32,1015.15,17.7,0.03
2023-04-15 01:00:00,25.32,57.37,1.97,1016.06,233.09,0.45
2023-04-15 02:00:00,28.66,53.37,3.08,1010.95,437.82,0.12
2023-04-15 03:00:00,28.8,50.29,8.64,1026.67,586.03,0.15
2023-04-15 04:00:00,30.05,52.21,9.43,1012.14,643.84,0.41
2023-04-15 05:00:00,31.35,51.46,5.41,1004.61,801.72,0.0
2023-04-15 06:00:00,28.92,55.3,5.3,1019.07,811.09,0.14
2023-04-15 07:00:00,28.19,49.07,4.33,1016.04,882.25,0.2
2023-04-15 08:00:00,26.74,58.21,3.13,1014.16,693.22,0.03
2023-04-15 09:00:00,26.47,63.6,7.75,1010.68,584.83,0.01
2023-04-15 10:00:00,32.98,54.91,8.75,1014.97,395.26,0.15
2023-04-15 11:00:00,28.37,59.86,3.21,1021.1,209.5,0.16
2023-04-15 12:00:00,21.88,64.53,4.83,1014.01,0.0,0.08
2023-04-15 13:00:00,20.64,65.86,4.1,1005.65,0.0,0.43
2023-04-15 14:00:00,23.05,67.83,4.16,995.73,8.87,0.07
2023-04-15 15:00:00,22.14,56.43,7.37,1014.92,31.09,0.0
2023-04-15 16:00:00,21.35,55.73,2.38,1008.07,0.0,0.04
2023-04-15 17:00:00,19.24,64.3,5.93,1012.5,41.78,0.0
2023-04-15 18:00:00,19.33,63.88,6.46,1008.95,35.72,0.11
2023-04-15 19:00:00,20.41,63.67,4.72,1008.6,0.0,0.15
2023-04-15 20:00:00,20.42,69.23,6.79,1009.17,0.0,0.29
2023-04-15 21:00:00,16.61,61.75,5.3,1009.63,22.41,0.12
2023-04-15 22:00:00,21.62,61.32,7.43,1016.88,0.0,0.07
2023-04-15 23:00:00,21.58,54.31,1.96,1015.87,0.0,0.19
2023-04-16 00:00:00,24.87,68.24,4.3,1006.96,85.84,0.1
2023-04-16 01:00:00,31.78,52.43,4.86,1007.64,158.74,0.05
2023-04-16 02:00:00,27.75,54.58,0.34,1014.9,323.82,0.48
2023-04-16 03:00:00,27.43,54.55,2.83,1018.26,526.5,0.15
2023-04-16 04:00:00,30.69,51.43,3.37,1018.19,704.4,0.04
2023-04-16 05:00:00,30.31,51.2,6.9,1007.99,776.42,0.22
2023-04-16 06:00:00,30.36,52.2,3.59,1017.95,894.36,0.32
2023-04-16 07:00:00,30.56,47.89,3.36,1004.12,734.32,0.28
2023-04-16 08:00:00,32.96,49.59,6.63,1011.99,704.63,0.18
2023-04-16 09:00:00,25.79,66.85,1.76,1015.44,622.11,0.15
2023-04-16 10:00:00,27.97,59.7,0.86,1002.61,367.05,0.3
2023-04-16 11:00:00,23.96,62.65,4.28,1023.46,242.24,0.25
2023-04-16 12:00:00,25.63,63.07,2.1,1019.63,0.0,0.17
2023-04-16 13:00:00,21.39,68.48,2.18,1016.24,87.94,0.21
2023-04-16 14:00:00,21.18,50.55,6.15,1008.17,49.74,0.04
2023-04-16 15:00:00,20.39,53.65,6.75,1012.66,0.0,0.0
2023-04-16 16:00:00,22.14,54.91,6.58,1016.95,41.49,0.54
2023-04-16 17:00:00,21.53,56.89,7.22,1007.39,65.66,0.55
2023-04-16 18:00:00,17.03,59.98,7.48,1012.1,0.0,0.31
2023-04-16 19:00:00,19.8,57.87,0.74,1017.55,0.0,0.0
2023-04-16 20:00:00,18.77,61.71,5.9,1005.53,67.3,0.03
2023-04-16 21:00:00,18.47,60.94,3.94,1014.66,3.37,0.09
2023-04-16 22:00:00,21.59,55.59,3.51,1004.23,21.81,0.26
2023-04-16 23:00:00,22.61,47.82,6.12,1008.28,3.51,0.08
2023-04-17 00:00:00,29.31,50.38,1.54,1010.48,44.57,0.32
2023-04-17 01:00:00,26.61,53.95,1.5,1015.57,232.7,0.22
2023-04-17 02:00:00,24.2,56.67,6.27,1009.5,405.31,0.2
2023-04-17 03:00:00,26.86,50.92,5.98,1013.63,460.6,0.53
2023-04-17 04:00:00,30.82,52.13,5.27,1009.56,724.82,0.45
2023-04-17 05:00:00,33.46,47.62,3.24,1010.35,809.2,0.0
2023-04-17 06:00:00,26.28,56.23,6.49,1019.25,738.02,0.04
2023-04-17 07:00:00,25.52,51.87,6.36,1007.25,714.16,0.56
2023-04-17 08:00:00,32.52,49.49,5.17,1016.8,718.7,0.05
2023-04-17 09:00:00,28.77,49.07,2.65,1012.99,575.4,0.09
2023-04-17 10:00:00,25.22,56.62,4.15,1010.12,301.26,0.35
2023-04-17 11:00:00,26.82,52.26,6.68,1006.91,165.95,0.05
2023-04-17 12:00:00,19.18,64.94,7.65,1007.27,15.69,0.2
2023-04-17 13:00:00,23.16,60.45,4.35,1009.31,33.83,0.12
2023-04-17 14:00:00,22.61,58.35,4.5,1012.25,0.0,0.2
2023-04-17 15:00:00,22.77,54.63,4.68,1016.02,0.0,0.63
2023-04-17 16:00:00,18.09,62.86,5.55,1011.5,0.0,0.33
2023-04-17 17:00:00,19.79,63.56,3.84,1011.83,66.2,0.07
2023-04-17 18:00:00,17.6,61.91,0.79,1012.58,8.73,0.01
2023-04-17 19:00:00,20.13,67.95,7.39,1015.38,0.0,0.68
2023-04-17 20:00:00,18.33,63.13,8.59,1016.22,0.0,0.0
2023-04-17 21:00:00,20.1,64.52,3.78,1006.07,0.0,0.04
2023-04-17 22:00:00,19.96,60.69,2.87,1011.59,90.58,0.2
2023-04-17 23:00:00,24.46,61.15,4.73,1019.14,0.0,0.01
2023-04-18 00:00:00,26.1,52.97,4.62,1006.42,0.0,0.04
2023-04-18 01:00:00,25.21,55.11,6.99,1013.37,196.39,0.2
2023-04-18 02:00:00,26.96,58.27,5.11,1012.15,368.49,0.1
2023-04-18 03:00:00,25.02,59.2,3.41,1010.17,560.33,0.08
2023-04-18 04:00:00,28.11,58.48,2.36,1020.95,694.57,0.21
2023-04-18 05:00:00,29.11,60.95,6.73,1013.18,773.49,0.4
2023-04-18 06:00:00,34.62,45.56,6.2,1020.56,736.87,0.23
2023-04-18 07:00:00,26.99,51.63,7.12,1013.03,817.36,0.12
2023-04-18 08:00:00,31.64,55.33,3.06,1015.3,665.17,0.22
2023-04-18 09:00:00,29.91,51.42,8.68,1010.11,532.75,0.24
2023-04-18 10:00:00,27.44,73.17,1.51,1010.17,364.81,0.3
2023-04-18 11:00:00,29.19,57.98,6.42,1015.05,154.43,0.07
2023-04-18 12:00:00,25.12,57.05,1.18,1015.14,13.39,0.02
2023-04-18 13:00:00,23.86,55.49,3.42,1015.99,44.75,0.23
2023-04-18 14:00:00,21.77,56.71,8.12,1014.88,0.0,0.03
2023-04-18 15:00:00,23.29,58.5,6.66,1006.32,0.0,0.12
2023-04-18 16:00:00,22.24,59.44,3.91,1008.97,0.0,0.05
2023-04-18 17:00:00,5.92,65.95,5.17,1017.25,0.0,0.08
2023-04-18 18:00:00,16.74,60.26,5.2,1003.21,0.0,0.13
2023-04-18 19:00:00,19.15,67.15,6.03,1014.46,0.0,0.45
2023-04-18 20:00:00,18.45,67.7,7.5,1012.44,0.0,0.23
2023-04-18 21:00:00,20.72,60.9,4.09,1017.25,0.0,0.04
2023-04-18 22:00:00,24.36,51.12,1.78,1015.08,0.0,0.42
2023-04-18 23:00:00,22.17,61.61,5.31,1009.68,29.01,0.14
2023-04-19 00:00:00,24.22,65.66,4.09,1009.45,83.05,0.05
2023-04-19 01:00:00,25.72,63.99,2.4,1010.39,278.51,0.15
2023-04-19 02:00:00,28.5,59.42,5.6,1015.9,370.8,0.04
2023-04-19 03:00:00,23.35,65.44,4.57,1001.49,599.12,0.09
2023-04-19 04:00:00,27.42,56.56,5.61,1013.79,720.33,0.33
2023-04-19 05:00:00,29.56,58.36,3.21,1008.58,770.56,0.21
2023-04-19 06:00:00,31.71,50.74,5.97,1013.95,808.85,0.13
2023-04-19 07:00:00,28.15,57.39,2.37,1014.72,806.89,0.0
2023-04-19 08:00:00,24.88,64.21,3.34,1004.69,736.99,0.07
2023-04-19 09:00:00,29.08,52.51,4.51,1011.87,525.1,0.77
2023-04-19 10:00:00,25.53,52.93,8.48,1013.78,437.38,0.08
2023-04-19 11:00:00,23.22,58.88,6.57,1013.44,290.38,0.19
2023-04-19 12:00:00,23.06,57.34,7.15,1012.39,44.11,0.14
2023-04-19 13:00:00,22.64,61.92,7.83,1006.9,76.82,0.0
2023-04-19 14:00:00,20.6,57.44,12.21,1007.66,0.0,0.58
2023-04-19 15:00:00,16.36,70.41,5.08,1006.11,29.79,0.02
2023-04-19 16:00:00,21.77,52.67,7.84,1015.77,13.21,0.22
2023-04-19 17:00:00,22.03,65.26,7.03,1012.42,51.35,0.33
2023-04-19 18:00:00,20.61,55.87,6.99,1012.74,0.0,0.28
2023-04-19 19:00:00,17.2,52.42,8.55,1004.47,0.0,0.33
2023-04-19 20:00:00,19.57,61.4,4.16,1012.83,45.03,0.27
2023-04-19 21:00:00,20.76,58.35,4.0,1016.17,0.0,0.12
2023-04-19 22:00:00,14.5,60.83,5.43,1003.79,12.12,0.45
2023-04-19 23:00:00,24.35,49.42,4.63,1010.32,0.0,0.49
2023-04-20 00:00:00,22.76,58.58,5.64,1005.15,0.0,0.11
2023-04-20 01:00:00,25.68,62.04,8.13,1010.9,235.69,0.13
2023-04-20 02:00:00,27.64,59.1,4.04,1008.5,344.22,0.13
2023-04-20 03:00:00,30.67,54.95,4.39,1014.9,526.68,0.07
2023-04-20 04:00:00,29.96,57.41,5.35,1013.85,685.86,0.02
2023-04-20 05:00:00,30.63,54.55,4.54,1019.46,712.68,0.0
2023-04-20 06:00:00,29.39,48.15,1.17,1012.73,861.55,0.37
2023-04-20 07:00:00,31.88,46.96,3.84,1014.69,732.8,0.16
2023-04-20 08:00:00,29.38,54.3,6.37,1010.21,732.14,0.38
2023-04-20 09:00:00,26.04,56.18,7.88,1007.48,521.91,0.27
2023-04-20 10:00:00,29.53,59.49,2.69,1017.17,435.21,0.0
2023-04-20 11:00:00,26.92,60.33,2.68,1019.22,126.61,0.04
2023-04-20 12:00:00,23.34,61.36,5.06,1016.53,70.43,0.17
2023-04-20 13:00:00,21.97,57.61,0.85,1013.66,56.76,0.55
2023-04-20 14:00:00,22.32,51.94,4.11,1008.13,0.0,0.37
2023-04-20 15:00:00,21.62,61.25,1.53,1018.71,0.0,0.29
2023-04-20 16:00:00,20.29,62.48,7.74,1015.9,22.89,0.29
2023-04-20 17:00:00,20.02,48.05,3.46,1023.12,0.0,0.15
2023-04-20 18:00:00,22.63,54.52,8.31,1007.23,1.74,0.04
2023-04-20 19:00:00,21.54,55.78,7.23,1017.31,0.0,0.07
2023-04-20 20:00:00,20.28,60.45,3.71,1015.75,0.0,0.17
2023-04-20 21:00:00,22.57,54.7,2.86,1011.29,0.0,0.08
2023-04-20 22:00:00,19.66,59.98,4.61,1019.82,0.0,0.3
2023-04-20 23:00:00,23.73,57.08,4.79,1015.01,85.24,0.09
2023-04-21 00:00:00,27.76,55.32,5.69,1008.32,39.03,0.02
2023-04-21 01:00:00,25.0,53.92,3.45,1012.41,133.06,0.31
2023-04-21 02:00:00,24.95,54.33,6.49,1008.26,356.21,0.24
2023-04-21 03:00:00,26.37,51.41,5.53,1010.66,608.56,0.06
2023-04-21 04:00:00,26.29,58.75,4.32,1016.52,741.25,0.79
2023-04-21 05:00:00,27.4,59.15,3.58,1017.95,703.49,0.1
2023-04-21 06:00:00,28.4,51.95,4.63,1014.11,834.93,0.0
2023-04-21 07:00:00,26.16,64.52,3.37,1009.25,785.99,0.48
2023-04-21 08:00:00,28.5,54.18,5.12,1014.91,595.74,0.03
2023-04-21 09:00:00,29.48,62.91,5.17,1016.62,545.53,0.42
2023-04-21 10:00:00,24.83,54.38,5.52,1003.14,393.19,0.0
2023-04-21 11:00:00,28.47,45.63,8.53,1013.58,209.48,0.04
2023-04-21 12:00:00,25.16,59.43,4.74,1012.05,0.0,0.22
2023-04-21 13:00:00,24.91,58.79,7.01,1017.77,0.0,0.42
2023-04-21 14:00:00,20.33,60.01,5.46,1014.93,0.0,0.32
2023-04-21 15:00:00,22.31,55.63,4.52,1015.42,0.0,0.29
2023-04-21 16:00:00,17.63,61.01,4.76,1010.59,0.0,0.04
2023-04-21 17:00:00,21.09,56.9,4.88,1013.01,0.0,0.04
2023-04-21 18:00:00,19.49,58.75,5.56,1017.72,15.48,0.16
2023-04-21 19:00:00,20.42,64.0,3.08,1012.68,88.71,0.17
2023-04-21 20:00:00,17.46,62.19,2.07,1013.87,43.54,0.58
2023-04-21 21:00:00,18.82,63.64,6.31,1005.32,65.84,0.13
2023-04-21 22:00:00,22.84,57.42,6.8,1012.66,0.0,0.07
2023-04-21 23:00:00,20.95,57.81,6.49,1002.94,0.0,0.04
2023-04-22 00:00:00,24.98,51.74,5.31,1010.42,40.07,0.01
2023-04-22 01:00:00,22.61,56.84,6.53,1013.32,206.24,0.01
2023-04-22 02:00:00,28.25,39.27,6.43,1016.84,436.52,0.17
2023-04-22 03:00:00,25.12,54.49,6.58,1008.0,521.57,0.04
2023-04-22 04:00:00,29.49,54.85,3.28,1014.87,725.25,0.38
2023-04-22 05:00:00,30.13,57.75,2.81,1020.34,763.98,0.18
2023-04-22 06:00:00,27.66,54.83,4.22,1009.8,776.95,0.4
2023-04-22 07:00:00,30.05,56.71,4.97,1005.26,754.4,0.11
2023-04-22 08:00:00,28.9,44.65,4.52,1014.45,717.34,0.18
2023-04-22 09:00:00,26.51,56.46,1.25,1007.04,604.39,0.15
2023-04-22 10:00:00,24.54,49.33,8.44,1008.91,381.68,0.86
2023-04-22 11:00:00,21.42,53.25,4.45,1017.62,224.27,0.32
2023-04-22 12:00:00,24.75,56.69,5.35,1022.38,17.04,0.18
2023-04-22 13:00:00,19.63,66.57,7.49,1008.0,36.92,0.19
2023-04-22 14:00:00,21.74,60.98,0.31,1009.31,49.35,0.06
2023-04-22 15:00:00,19.99,60.1,3.98,1010.8,90.56,0.27
2023-04-22 16:00:00,21.08,59.36,4.23,1010.26,0.0,0.81
2023-04-22 17:00:00,18.62,57.12,4.33,1022.67,73.0,0.03
2023-04-22 18:00:00,18.39,58.08,4.65,1010.35,5.85,0.2
2023-04-22 19:00:00,20.69,61.79,7.89,1011.06,0.0,0.0
2023-04-22 20:00:00,20.39,52.88,6.35,1021.08,0.0,0.38
2023-04-22 21:00:00,21.15,62.39,6.92,1015.88,23.3,0.0
2023-04-22 22:00:00,22.49,56.81,5.09,1017.93,36.19,0.03
2023-04-22 23:00:00,19.69,64.28,2.2,1008.47,0.0,0.0
2023-04-23 00:00:00,25.47,62.07,0.84,1010.35,0.0,0.04
2023-04-23 01:00:00,26.48,48.39,1.94,1007.8,180.4,0.25
2023-04-23 02:00:00,24.43,54.88,5.72,1017.01,356.83,0.03
2023-04-23 03:00:00,27.01,52.22,5.06,1019.13,471.68,0.19
2023-04-23 04:00:00,28.21,46.83,4.58,1010.0,581.85,0.41
2023-04-23 05:00:00,28.52,50.58,4.26,1011.18,753.65,0.01
2023-04-23 06:00:00,29.63,67.39,9.02,1011.4,812.6,0.01
2023-04-23 07:00:00,31.65,57.22,3.35,1005.26,805.52,0.92
2023-04-23 08:00:00,30.45,64.36,6.86,1009.63,624.7,0.22
2023-04-23 09:00:00,24.87,61.71,5.0,1016.87,498.42,0.03
2023-04-23 10:00:00,27.7,52.44,4.88,1008.62,373.6,0.07
2023-04-23 11:00:00,27.91,54.13,7.35,1013.46,207.22,0.84
2023-04-23 12:00:00,24.73,60.57,7.93,1006.46,50.44,0.05
2023-04-23 13:00:00,24.85,59.76,4.52,1012.28,35.89,0.28
2023-04-23 14:00:00,25.49,54.37,6.6,1010.18,0.0,0.06
2023-04-23 15:00:00,22.47,51.21,5.73,1006.89,18.01,0.1
2023-04-23 16:00:00,20.13,76.37,5.01,1016.95,0.0,0.43
2023-04-23 17:00:00,21.22,58.68,5.41,1017.23,3.72,0.01
2023-04-23 18:00:00,19.25,58.75,3.62,1008.15,0.0,0.0
2023-04-23 19:00:00,19.18,60.98,4.39,1011.92,70.22,0.13
2023-04-23 20:00:00,18.93,59.32,3.84,1013.22,24.68,0.2
2023-04-23 21:00:00,23.55,58.84,6.8,1003.93,0.0,0.01
2023-04-23 22:00:00,19.82,66.52,4.81,1006.01,0.0,0.11
2023-04-23 23:00:00,25.73,56.51,2.4,1019.43,0.0,0.08
2023-04-24 00:00:00,24.86,51.75,3.55,1007.67,0.0,0.01
2023-04-24 01:00:00,22.36,58.01,1.4,1019.29,195.55,0.09
2023-04-24 02:00:00,27.1,54.13,4.01,1006.27,392.82,0.54
2023-04-24 03:00:00,23.2,65.52,5.08,1016.29,589.01,0.06
2023-04-24 04:00:00,29.45,61.13,4.73,1011.44,723.43,0.18
2023-04-24 05:00:00,30.46,55.31,8.96,1012.15,777.69,0.07
2023-04-24 06:00:00,27.68,49.77,6.15,1022.28,718.5,0.02
2023-04-24 07:00:00,28.94,49.4,6.06,1006.73,711.69,0.07
2023-04-24 08:00:00,32.1,54.02,1.71,1015.97,662.57,0.13
2023-04-24 09:00:00,26.39,58.49,4.27,1015.77,598.3,0.07
2023-04-24 10:00:00,24.25,56.0,4.03,1029.77,430.93,0.2
2023-04-24 11:00:00,28.12,53.54,3.43,1007.61,194.58,0.6
2023-04-24 12:00:00,27.79,53.14,3.4,1009.87,117.99,0.01
2023-04-24 13:00:00,22.58,58.59,1.38,1017.08,78.08,0.25
2023-04-24 14:00:00,23.39,46.39,2.45,1012.0,62.0,0.0
2023-04-24 15:00:00,23.01,52.99,6.75,1010.68,35.03,0.0
2023-04-24 16:00:00,18.05,57.84,4.71,1017.79,22.93,0.03
2023-04-24 17:00:00,18.06,67.01,3.99,1011.67,19.28,0.13
2023-04-24 18:00:00,21.33,55.27,4.99,1008.54,0.0,0.01
2023-04-24 19:00:00,22.4,59.7,7.33,1016.63,0.0,0.26
2023-04-24 20:00:00,20.66,60.8,5.01,1014.88,0.0,0.01
2023-04-24 21:00:00,18.57,67.2,6.08,1011.44,6.39,0.14
2023-04-24 22:00:00,25.34,63.64,3.31,1011.2,0.0,0.23
2023-04-24 23:00:00,21.51,58.96,3.76,1008.43,13.61,0.05
2023-04-25 00:00:00,23.09,56.08,5.71,1016.63,0.0,0.17
2023-04-25 01:00:00,25.74,53.81,8.79,1011.2,232.34,0.06
2023-04-25 02:00:00,29.37,54.11,7.86,1009.15,403.11,0.05
2023-04-25 03:00:00,29.01,53.33,6.17,1006.57,556.31,0.34
2023-04-25 05:00:00,29.52,57.34,7.8,1010.46,720.46,0.34
2023-04-25 06:00:00,28.85,58.53,6.59,1002.94,788.16,0.05
2023-04-25 07:00:00,29.71,61.44,0.41,1006.98,786.96,0.09
2023-04-25 08:00:00,23.03,67.8,2.89,1011.83,650.17,0.02
2023-04-25 09:00:00,26.71,57.27,5.68,1011.97,465.52,0.14
2023-04-25 10:00:00,26.75,62.12,1.43,1011.78,342.35,0.1
2023-04-25 11:00:00,22.76,56.86,3.2,1011.09,203.82,0.0
2023-04-25 12:00:00,24.54,63.66,3.6,1005.62,0.0,0.13
2023-04-25 13:00:00,22.06,64.28,4.49,1008.63,0.0,0.02
2023-04-25 14:00:00,24.77,62.65,4.43,1018.92,0.0,0.36
2023-04-25 15:00:00,23.37,58.78,4.42,1018.18,0.0,0.14
2023-04-25 16:00:00,18.5,57.41,6.65,1015.89,6.85,0.23
2023-04-25 17:00:00,18.63,53.71,4.47,1015.45,0.0,0.34
2023-04-25 18:00:00,18.62,60.49,4.23,1017.52,31.89,0.01
2023-04-25 19:00:00,18.03,68.65,2.3,1007.4,0.0,0.08
2023-04-25 20:00:00,19.82,58.54,7.05,1013.16,0.0,0.01
2023-04-25 21:00:00,18.71,64.57,3.66,1007.4,0.0,0.01
2023-04-25 22:00:00,19.0,64.72,2.83,1007.49,0.0,0.01
2023-04-25 23:00:00,23.72,56.72,5.43,1014.84,6.4,0.13
2023-04-26 00:00:00,24.92,64.12,3.47,1017.73,0.0,0.12
2023-04-26 01:00:00,23.34,43.78,3.95,1012.03,178.8,0.01
2023-04-26 02:00:00,27.95,49.91,5.52,1021.25,320.43,0.06
2023-04-26 03:00:00,25.93,52.46,4.35,1014.06,471.22,0.06
2023-04-26 04:00:00,28.5,51.65,9.62,1009.12,711.18,0.07
2023-04-26 05:00:00,30.13,56.62,4.85,1007.57,761.36,0.0
2023-04-26 06:00:00,28.59,57.15,6.24,1018.09,781.82,0.24
2023-04-26 07:00:00,29.4,57.27,1.12,1013.64,695.65,0.08
2023-04-26 08:00:00,26.96,59.5,3.28,1016.38,644.51,0.31
2023-04-26 09:00:00,26.8,51.85,2.83,999.71,567.94,0.11
2023-04-26 10:00:00,25.75,51.04,3.09,1014.22,414.23,0.15
2023-04-26 11:00:00,23.46,60.25,5.83,1010.44,198.84,0.03
2023-04-26 12:00:00,23.31,55.2,7.07,1006.03,68.96,0.05
2023-04-26 13:00:00,19.27,52.51,5.69,1012.69,0.0,0.26
2023-04-26 14:00:00,20.18,64.77,4.55,1018.46,64.34,0.75
2023-04-26 15:00:00,19.55,67.2,3.74,1024.33,10.84,0.24
2023-04-26 16:00:00,18.82,68.38,7.23,1014.21,5.41,0.01
2023-04-26 17:00:00,18.35,61.76,9.14,1009.45,46.63,0.03
2023-04-26 18:00:00,18.54,63.86,5.27,1009.15,0.0,0.0
2023-04-26 19:00:00,19.79,66.96,6.88,1017.82,0.0,0.26
2023-04-26 20:00:00,21.08,56.25,5.69,1008.02,0.0,0.04
2023-04-26 21:00:00,18.82,66.14,6.51,1016.11,46.76,0.28
2023-04-26 22:00:00,18.75,62.0,2.67,1014.47,16.78,0.16
2023-04-26 23:00:00,20.28,64.43,4.02,1013.92,54.89,0.3
2023-04-27 00:00:00,22.58,59.64,5.79,1005.16,10.24,0.16
2023-04-27 01:00:00,24.14,64.41,7.42,1011.22,262.21,0.18
2023-04-27 02:00:00,24.51,58.86,3.36,1005.71,362.64,0.06
2023-04-27 03:00:00,24.49,50.33,0.93,1010.06,615.05,0.25
2023-04-27 04:00:00,26.97,63.78,4.0,1017.59,672.93,0.0
2023-04-27 05:00:00,28.74,50.89,7.02,1019.16,772.87,0.41
2023-04-27 06:00:00,29.74,61.4,1.83,1014.07,836.42,0.01
2023-04-27 07:00:00,27.27,55.92,2.65,1010.15,889.13,0.2
2023-04-27 08:00:00,27.05,62.35,5.31,1020.94,733.82,0.91
2023-04-27 09:00:00,25.23,63.06,4.77,1010.08,611.4,0.18
2023-04-27 10:00:00,25.99,59.16,6.19,1007.32,372.73,0.04
